data_path,subject,issueTime,sex,treatment,strain,time_group,split,group_id,link_name,whitened_path,file_ID
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_105500.WAV,52,105744,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_105500_subject052.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_105500_whitened.flac,20241029_105500_subject052
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_110000.WAV,52,105744,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_110000_subject052.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_110000_whitened.flac,20241029_110000_subject052
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_110500.WAV,52,105744,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_110500_subject052.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_110500_whitened.flac,20241029_110500_subject052
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_111000.WAV,52,105744,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_111000_subject052.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_111000_whitened.flac,20241029_111000_subject052
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_111500.WAV,52,105744,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_111500_subject052.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_111500_whitened.flac,20241029_111500_subject052
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_112000.WAV,52,105744,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_112000_subject052.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box16/mic/20241029_112000_whitened.flac,20241029_112000_subject052
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_105138.WAV,7,105536,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_105138_subject007.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_105138_whitened.flac,20241029_105138_subject007
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_105500.WAV,7,105536,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_105500_subject007.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_105500_whitened.flac,20241029_105500_subject007
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_110000.WAV,7,105536,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_110000_subject007.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_110000_whitened.flac,20241029_110000_subject007
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_110500.WAV,7,105536,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_110500_subject007.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_110500_whitened.flac,20241029_110500_subject007
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_111000.WAV,7,105536,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_111000_subject007.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_111000_whitened.flac,20241029_111000_subject007
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_111500.WAV,7,105536,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_111500_subject007.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_111500_whitened.flac,20241029_111500_subject007
/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_112000.WAV,7,105536,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_112000_subject007.WAV,/datastar/behavior_rooms/DD/2024-10-29_10-51-43_Wistar_Urgency_group1/pi-data_2024-10-29_10-51-43_Wistar_Urgency_group1/Box09/mic/20241029_112000_whitened.flac,20241029_112000_subject007
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_115853.WAV,10,120247,F,Control,Wistar,early,train,2,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_115853_subject010.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_115853_whitened.flac,20241029_115853_subject010
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_120000.WAV,10,120247,F,Control,Wistar,early,train,2,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_120000_subject010.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_120000_whitened.flac,20241029_120000_subject010
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_120500.WAV,10,120247,F,Control,Wistar,early,train,2,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_120500_subject010.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_120500_whitened.flac,20241029_120500_subject010
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_121000.WAV,10,120247,F,Control,Wistar,middle,train,6,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_121000_subject010.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_121000_whitened.flac,20241029_121000_subject010
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_121500.WAV,10,120247,F,Control,Wistar,middle,train,6,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_121500_subject010.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_121500_whitened.flac,20241029_121500_subject010
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_122000.WAV,10,120247,F,Control,Wistar,middle,train,6,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_122000_subject010.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_122000_whitened.flac,20241029_122000_subject010
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_122500.WAV,10,120247,F,Control,Wistar,late,train,4,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_122500_subject010.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_122500_whitened.flac,20241029_122500_subject010
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_123000.WAV,10,120247,F,Control,Wistar,late,train,4,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_123000_subject010.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_123000_whitened.flac,20241029_123000_subject010
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_123500.WAV,10,120247,F,Control,Wistar,,,0,,,20241029_123500_subject010
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box10/mic/20241029_124000.WAV,10,120247,F,Control,Wistar,,,0,,,20241029_124000_subject010
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_115852.WAV,11,120119,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_115852_subject011.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_115852_whitened.flac,20241029_115852_subject011
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_120000.WAV,11,120119,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_120000_subject011.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_120000_whitened.flac,20241029_120000_subject011
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_120500.WAV,11,120119,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_120500_subject011.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_120500_whitened.flac,20241029_120500_subject011
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_121000.WAV,11,120119,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_121000_subject011.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_121000_whitened.flac,20241029_121000_subject011
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_121500.WAV,11,120119,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_121500_subject011.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_121500_whitened.flac,20241029_121500_subject011
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_122000.WAV,11,120119,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_122000_subject011.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_122000_whitened.flac,20241029_122000_subject011
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_122500.WAV,11,120119,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_122500_subject011.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_122500_whitened.flac,20241029_122500_subject011
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_123000.WAV,11,120119,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_123000_subject011.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_123000_whitened.flac,20241029_123000_subject011
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_123500.WAV,11,120119,M,Control,Wistar,,,0,,,20241029_123500_subject011
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box02/mic/20241029_124000.WAV,11,120119,M,Control,Wistar,,,0,,,20241029_124000_subject011
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_115852.WAV,2,120306,F,Control,Wistar,early,train,2,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_115852_subject002.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_115852_whitened.flac,20241029_115852_subject002
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_120000.WAV,2,120306,F,Control,Wistar,early,train,2,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_120000_subject002.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_120000_whitened.flac,20241029_120000_subject002
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_120500.WAV,2,120306,F,Control,Wistar,early,train,2,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_120500_subject002.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_120500_whitened.flac,20241029_120500_subject002
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_121000.WAV,2,120306,F,Control,Wistar,middle,train,6,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_121000_subject002.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_121000_whitened.flac,20241029_121000_subject002
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_121500.WAV,2,120306,F,Control,Wistar,middle,train,6,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_121500_subject002.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_121500_whitened.flac,20241029_121500_subject002
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_122000.WAV,2,120306,F,Control,Wistar,middle,train,6,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_122000_subject002.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_122000_whitened.flac,20241029_122000_subject002
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_122500.WAV,2,120306,F,Control,Wistar,late,train,4,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_122500_subject002.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_122500_whitened.flac,20241029_122500_subject002
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_123000.WAV,2,120306,F,Control,Wistar,late,train,4,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_123000_subject002.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_123000_whitened.flac,20241029_123000_subject002
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_123500.WAV,2,120306,F,Control,Wistar,,,0,,,20241029_123500_subject002
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box11/mic/20241029_124000.WAV,2,120306,F,Control,Wistar,,,0,,,20241029_124000_subject002
/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box12/mic/20241029_115853.WAV,20,120327,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241029_115853_subject020.WAV,/datastar/behavior_rooms/DD/2024-10-29_11-58-53_Wistar_Urgency_group2/pi-data_2024-10-29_11-58-53_Wistar_Urgency_group2/Box12/mic/20241029_115853_whitened.flac,20241029_115853_subject020
