audio_file_path,subject,sex,treatment,scentDays,issueTime,time_group,split,group_id,link_name,whitened_path,curator,strain
/datastar/behavior_rooms/DD/2024-10-16_11-51-26_Wistar_Urgency_group2/pi-data_2024-10-16_11-51-26_Wistar_Urgency_group2/Box16/mic/20241016_120000.WAV,57,M,EtOH,yes,115703,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_120000_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_11-51-26_Wistar_Urgency_group2/pi-data_2024-10-16_11-51-26_Wistar_Urgency_group2/Box16/mic/20241016_120500.WAV,57,M,EtOH,yes,115703,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_120500_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_11-51-26_Wistar_Urgency_group2/pi-data_2024-10-16_11-51-26_Wistar_Urgency_group2/Box16/mic/20241016_121000.WAV,57,M,EtOH,yes,115703,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_121000_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_11-51-26_Wistar_Urgency_group2/pi-data_2024-10-16_11-51-26_Wistar_Urgency_group2/Box16/mic/20241016_121500.WAV,57,M,EtOH,yes,115703,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_121500_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_11-51-26_Wistar_Urgency_group2/pi-data_2024-10-16_11-51-26_Wistar_Urgency_group2/Box16/mic/20241016_122000.WAV,57,M,EtOH,yes,115703,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_122000_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_11-51-26_Wistar_Urgency_group2/pi-data_2024-10-16_11-51-26_Wistar_Urgency_group2/box01/mic/20241016_115125.WAV,8,F,Control,yes,115304,early,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_115125_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_11-51-26_Wistar_Urgency_group2/pi-data_2024-10-16_11-51-26_Wistar_Urgency_group2/box01/mic/20241016_115500.WAV,8,F,Control,yes,115304,early,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_115500_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_11-51-26_Wistar_Urgency_group2/pi-data_2024-10-16_11-51-26_Wistar_Urgency_group2/box01/mic/20241016_121000.WAV,8,F,Control,yes,115304,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_121000_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_11-51-26_Wistar_Urgency_group2/pi-data_2024-10-16_11-51-26_Wistar_Urgency_group2/box01/mic/20241016_121500.WAV,8,F,Control,yes,115304,late,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_121500_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box10/mic/20241016_131421.WAV,12,F,Control,yes,131917,early,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_131421_subject012.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box10/mic/20241016_131500.WAV,12,F,Control,yes,131917,early,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_131500_subject012.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box10/mic/20241016_132000.WAV,12,F,Control,yes,131917,early,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132000_subject012.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box10/mic/20241016_132500.WAV,12,F,Control,yes,131917,early,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132500_subject012.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box10/mic/20241016_133000.WAV,12,F,Control,yes,131917,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133000_subject012.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box10/mic/20241016_133500.WAV,12,F,Control,yes,131917,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133500_subject012.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box10/mic/20241016_134000.WAV,12,F,Control,yes,131917,late,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134000_subject012.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box10/mic/20241016_134500.WAV,12,F,Control,yes,131917,late,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134500_subject012.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box11/mic/20241016_131500.WAV,18,F,EtOH,yes,131959,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_131500_subject018.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box11/mic/20241016_132000.WAV,18,F,EtOH,yes,131959,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132000_subject018.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box11/mic/20241016_132500.WAV,18,F,EtOH,yes,131959,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132500_subject018.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box11/mic/20241016_133000.WAV,18,F,EtOH,yes,131959,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133000_subject018.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box11/mic/20241016_133500.WAV,18,F,EtOH,yes,131959,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133500_subject018.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box11/mic/20241016_134000.WAV,18,F,EtOH,yes,131959,late,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134000_subject018.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box11/mic/20241016_134500.WAV,18,F,EtOH,yes,131959,late,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134500_subject018.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box03/mic/20241016_131421.WAV,24,M,EtOH,yes,131552,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_131421_subject024.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box03/mic/20241016_131500.WAV,24,M,EtOH,yes,131552,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_131500_subject024.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box03/mic/20241016_132000.WAV,24,M,EtOH,yes,131552,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132000_subject024.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box03/mic/20241016_132500.WAV,24,M,EtOH,yes,131552,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132500_subject024.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box03/mic/20241016_133000.WAV,24,M,EtOH,yes,131552,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133000_subject024.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box03/mic/20241016_133500.WAV,24,M,EtOH,yes,131552,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133500_subject024.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box03/mic/20241016_134000.WAV,24,M,EtOH,yes,131552,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134000_subject024.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box03/mic/20241016_134500.WAV,24,M,EtOH,yes,131552,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134500_subject024.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box12/mic/20241016_132000.WAV,28,F,EtOH,yes,132028,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132000_subject028.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box12/mic/20241016_132500.WAV,28,F,EtOH,yes,132028,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132500_subject028.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box12/mic/20241016_133000.WAV,28,F,EtOH,yes,132028,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133000_subject028.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box12/mic/20241016_133500.WAV,28,F,EtOH,yes,132028,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133500_subject028.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box12/mic/20241016_134000.WAV,28,F,EtOH,yes,132028,late,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134000_subject028.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box12/mic/20241016_134500.WAV,28,F,EtOH,yes,132028,late,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134500_subject028.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box04/mic/20241016_131421.WAV,29,M,EtOH,yes,131621,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_131421_subject029.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box04/mic/20241016_131500.WAV,29,M,EtOH,yes,131621,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_131500_subject029.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box04/mic/20241016_132000.WAV,29,M,EtOH,yes,131621,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132000_subject029.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box04/mic/20241016_132500.WAV,29,M,EtOH,yes,131621,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132500_subject029.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box04/mic/20241016_133000.WAV,29,M,EtOH,yes,131621,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133000_subject029.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box04/mic/20241016_133500.WAV,29,M,EtOH,yes,131621,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133500_subject029.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box04/mic/20241016_134000.WAV,29,M,EtOH,yes,131621,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134000_subject029.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box04/mic/20241016_134500.WAV,29,M,EtOH,yes,131621,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134500_subject029.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/box05/mic/20241016_131422.WAV,34,M,EtOH,yes,131648,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_131422_subject034.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/box05/mic/20241016_131500.WAV,34,M,EtOH,yes,131648,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_131500_subject034.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/box05/mic/20241016_132000.WAV,34,M,EtOH,yes,131648,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132000_subject034.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/box05/mic/20241016_132500.WAV,34,M,EtOH,yes,131648,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132500_subject034.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/box05/mic/20241016_133000.WAV,34,M,EtOH,yes,131648,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133000_subject034.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/box05/mic/20241016_133500.WAV,34,M,EtOH,yes,131648,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133500_subject034.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/box05/mic/20241016_134000.WAV,34,M,EtOH,yes,131648,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134000_subject034.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/box05/mic/20241016_134500.WAV,34,M,EtOH,yes,131648,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_134500_subject034.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box13/mic/20241016_132000.WAV,35,F,EtOH,yes,132101,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132000_subject035.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box13/mic/20241016_132500.WAV,35,F,EtOH,yes,132101,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_132500_subject035.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box13/mic/20241016_133000.WAV,35,F,EtOH,yes,132101,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133000_subject035.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-16_13-14-22_Wistar_Urgency_group3/pi-data_2024-10-16_13-14-22_Wistar_Urgency_group3/Box13/mic/20241016_133500.WAV,35,F,EtOH,yes,132101,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241016_133500_subject035.WAV,,,Wistar
